StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,Q1,Q1_11_TEXT,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q2_11,Q2_12,Q2_13,Q2_14,Q2_15,Q2_16,Q2_17,Q2_18,Q2_19,Q2_20,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13_10,Q13_11,Q13_12,Q13_13,Q13_14,Q13_15,Q16_1,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q17_7,Q17_8,Q17_9,Q17_10,Q17_11,Q17_12,Q17_13,Q17_14,Q17_15,Q17_16,Q17_17,Q17_18,Q8,Q11,Q11_11_TEXT,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_7,Q14_8,Q14_9,Q14_10,Q14_11,Q14_12,Q14_13,Q14_14,Q14_15,Q14_16,Q14_17,Q14_18,Q14_19,Q14_20,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q15_8,Q15_9,Q15_10,Q15_11,Q15_12,Q15_13,Q15_14,Q15_15,Q18,Q19,Q21,Q22,Q24,Q25,Q27,Q26
2017-04-03 11:14:57,2017-04-03 11:15:06,0,129.93.4.18,6,9,0,2017-04-10 11:15:22,R_25QKChQz6gbk8vp,,,,,,,anonymous,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 11:16:24,2017-04-03 11:17:01,0,158.81.208.2,6,36,0,2017-04-10 11:17:16,R_3FIH0VBQZiCUXCs,,,,,,,anonymous,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 11:18:27,2017-04-03 11:18:52,0,174.208.4.183,24,24,0,2017-04-10 11:19:23,R_AtFEiKGOHUCreo1,,,,,,,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 11:17:48,2017-04-03 11:21:39,0,107.77.228.22,35,231,0,2017-04-10 11:22:17,R_2abh1kV9Xk4k0TG,,,,,,,anonymous,8,,5,4,5,3,7,4,5,6,5,7,5,5,4,7,6,5,2,7,7,7,7,6,7,7,5,5,6,5,7,7,5,5,4,7,7,2,5,4,4,5,4,5,4,5,4,4,5,1,5,1,2,3,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 11:26:56,2017-04-03 11:27:14,0,128.187.116.26,6,17,0,2017-04-10 11:27:42,R_71erJneEh7rpN17,,,,,,,anonymous,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 11:26:41,2017-04-03 11:30:22,0,173.8.139.195,12,220,0,2017-04-10 11:30:32,R_3GDSxtjpE8dkZFV,,,,,,,anonymous,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 11:30:21,2017-04-03 11:30:53,0,172.58.41.53,24,31,0,2017-04-10 11:31:23,R_SZs66KWTOiP3XiN,,,,,,,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 11:28:33,2017-04-03 11:37:54,0,205.197.215.90,24,561,0,2017-04-10 11:37:55,R_1fk3IRMKgiLe9Xl,,,,,,,anonymous,1,,2,2,2,2,5,4,4,4,5,2,5,5,4,4,5,6,6,6,2,2,4,2,2,2,2,2,2,2,6,7,6,6,7,7,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 11:24:52,2017-04-03 11:37:52,0,137.65.45.186,6,780,0,2017-04-10 11:37:57,R_2Vl31xQk1ylqfLF,,,,,,,anonymous,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 11:39:41,2017-04-03 11:40:06,0,63.146.93.12,6,25,0,2017-04-10 11:40:07,R_1FCE0sMWGKXKAJj,,,,,,,anonymous,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 11:41:07,2017-04-03 11:41:26,0,128.187.116.10,6,18,0,2017-04-10 11:41:30,R_3pkYYTSUcmVeLNI,,,,,,,anonymous,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 11:48:55,2017-04-03 11:49:15,0,63.226.91.240,6,19,0,2017-04-10 11:49:26,R_2upqi92pKCwArHM,,,,,,,anonymous,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 11:57:12,2017-04-03 11:57:37,0,128.187.116.4,6,25,0,2017-04-10 11:57:46,R_2TGXtYwUVyp4w6l,,,,,,,anonymous,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 11:59:26,2017-04-03 11:59:57,0,128.187.112.12,6,31,0,2017-04-10 12:00:13,R_2DV30xquhFSQUXI,,,,,,,anonymous,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 12:01:01,2017-04-03 12:01:35,0,170.72.8.170,6,34,0,2017-04-10 12:01:40,R_1eCNX3Vq2F7790w,,,,,,,anonymous,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 12:02:21,2017-04-03 12:02:41,0,128.187.116.18,6,19,0,2017-04-10 12:02:50,R_1cUMB0UYrbVlJX1,,,,,,,anonymous,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 12:18:32,2017-04-03 12:18:48,0,137.254.7.165,24,16,0,2017-04-10 12:18:56,R_2V8viGr0MjZI7BS,,,,,,,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-01 20:41:26,2017-04-03 12:22:52,0,108.214.207.214,41,142886,0,2017-04-10 12:22:58,R_25GaLncdiThAJCC,,,,,,,anonymous,11,Creative,4,4,4,5,7,4,5,6,6,4,4,6,3,5,5,6,6,6,7,7,7,7,7,7,7,6,7,7,7,7,7,5,2,6,6,2,4,3,2,3,3,4,2,4,3,5,4,2,3,2,4,2,5,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 12:24:28,2017-04-03 12:24:43,0,66.219.236.172,6,14,0,2017-04-10 12:24:57,R_0UIpYVQmUd4AExP,,,,,,,anonymous,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 12:27:00,2017-04-03 12:27:18,0,73.228.80.76,6,18,0,2017-04-10 12:27:25,R_2Qm5aeDjYHmkQx4,,,,,,,anonymous,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 12:27:32,2017-04-03 12:28:07,0,66.219.236.163,6,35,0,2017-04-10 12:28:15,R_3G85HTDxlm4kMYl,,,,,,,anonymous,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 12:04:30,2017-04-03 12:04:52,0,128.187.116.20,6,22,0,2017-04-10 12:29:42,R_2fvSL9lgOnbG0Ab,,,,,,,anonymous,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 12:35:28,2017-04-03 12:35:58,0,50.207.240.162,6,30,0,2017-04-10 12:36:11,R_2cnZV5LbBHmsuHh,,,,,,,anonymous,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 12:35:46,2017-04-03 12:36:11,0,128.187.116.15,6,24,0,2017-04-10 12:36:12,R_ptwJXd8mH9qClAR,,,,,,,anonymous,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 12:36:29,2017-04-03 12:36:49,0,128.100.69.39,18,20,0,2017-04-10 12:36:59,R_3KTlfvCdn4noBJj,,,,,,,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 12:37:51,2017-04-03 12:38:12,0,107.77.229.209,6,20,0,2017-04-10 12:38:24,R_Tt7G3vOdfZ6HFFn,,,,,,,anonymous,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 12:34:34,2017-04-03 12:41:16,0,45.56.56.178,35,401,0,2017-04-10 12:41:20,R_09hwfNqT7SpCDMR,,,,,,,anonymous,8,,5,5,4,3,5,4,6,7,5,4,3,3,4,2,2,5,5,3,3,6,5,3,5,2,2,3,5,5,3,7,5,5,4,3,3,3,2,3,3,5,4,5,4,5,4,5,4,2,2,2,2,2,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 12:54:14,2017-04-03 12:55:46,0,128.187.116.29,12,91,0,2017-04-10 12:55:50,R_1IH4uJUhhb53N24,,,,,,,anonymous,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 13:03:58,2017-04-03 13:04:42,0,107.188.132.121,6,44,0,2017-04-10 13:04:42,R_2dRZYcnM6wUGwbi,,,,,,,anonymous,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 13:04:16,2017-04-03 13:04:36,0,161.28.234.163,6,19,0,2017-04-10 13:05:24,R_3fy0NEWAYkC7Jsr,,,,,,,anonymous,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 13:10:24,2017-04-03 13:10:45,0,198.91.59.5,6,20,0,2017-04-10 13:10:47,R_2BlIfWvGx2SMPqS,,,,,,,anonymous,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 13:23:50,2017-04-03 13:24:20,0,174.60.179.232,6,30,0,2017-04-10 13:24:27,R_3Htb7eScd2v87fb,,,,,,,anonymous,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 12:13:44,2017-04-03 12:27:02,0,96.241.202.115,41,797,0,2017-04-10 13:33:03,R_1NqZIj2pSozh3Lg,,,,,,,anonymous,7,,5,5,5,6,6,4,4,5,6,3,7,7,5,5,6,5,3,5,4,5,7,5,7,4,6,6,6,4,2,4,2,2,1,4,5,2,5,5,4,5,4,3,3,5,5,5,4,1,1,1,3,1,3,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 13:43:34,2017-04-03 13:44:01,0,107.77.229.232,6,27,0,2017-04-10 13:44:15,R_1K3i4ly7lLfzLjo,,,,,,,anonymous,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 13:48:17,2017-04-03 13:49:22,0,100.15.93.150,6,65,0,2017-04-10 13:49:42,R_2Xjm7g2mLCpuZb9,,,,,,,anonymous,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 13:47:55,2017-04-03 13:51:00,0,45.56.49.217,35,184,0,2017-04-10 13:51:05,R_a2AuduKp8bvPL8J,,,,,,,anonymous,3,,3,3,2,4,5,5,4,6,6,6,5,5,6,7,7,7,7,7,5,7,6,7,7,7,,7,7,7,7,7,7,7,6,3,2,4,2,4,2,4,3,1,1,4,1,5,4,4,2,5,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 13:56:36,2017-04-03 13:57:15,0,128.187.116.21,24,38,0,2017-04-10 13:57:19,R_1gi6blhhIEgaTLz,,,,,,,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 13:57:54,2017-04-03 14:02:15,0,73.141.13.179,35,260,0,2017-04-10 14:02:27,R_1pySP9Kh93ObZnl,,,,,,,anonymous,1,,4,4,2,5,7,4,4,5,4,6,7,7,4,5,4,6,4,5,7,6,5,2,2,2,5,3,5,5,7,7,7,7,5,7,4,5,4,5,3,4,3,4,3,4,4,5,4,1,4,2,4,2,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 14:10:11,2017-04-03 14:10:35,0,104.153.124.230,6,24,0,2017-04-10 14:10:44,R_STaAk7TJjwMcBod,,,,,,,anonymous,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 14:18:41,2017-04-03 14:19:03,0,128.187.116.16,6,22,0,2017-04-10 14:19:06,R_2Yxqj81UxtLNI2j,,,,,,,anonymous,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 14:23:22,2017-04-03 14:23:55,0,66.219.235.226,6,32,0,2017-04-10 14:24:04,R_efgUkcuGncWkjEl,,,,,,,anonymous,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 14:20:28,2017-04-03 14:24:18,0,67.161.214.36,35,230,0,2017-04-10 14:24:19,R_3qOKG6UrXNNxsXz,,,,,,,anonymous,2,,1,1,1,1,6,2,5,3,4,4,3,6,4,1,3,6,6,7,5,7,5,5,7,7,7,5,6,7,7,7,7,7,7,7,3,2,3,3,3,4,2,3,3,4,4,5,3,3,4,1,3,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 13:28:03,2017-04-03 13:28:25,0,47.219.28.177,6,21,0,2017-04-10 14:25:29,R_vv6unKhyWjuAflv,,,,,,,anonymous,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 13:47:41,2017-04-03 13:50:50,0,128.187.116.7,35,189,0,2017-04-10 14:26:49,R_2BlmLJEK3wx7SqM,,,,,,,anonymous,11,Door to door salesman,1,1,1,1,1,1,1,4,6,6,4,6,1,1,6,6,6,6,1,1,1,1,1,4,5,4,5,5,7,6,4,1,7,7,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 14:15:52,2017-04-03 14:28:05,0,72.193.85.227,35,732,0,2017-04-10 14:28:10,R_1dajyiL8osJsVua,,,,,,,anonymous,2,,1,1,1,1,7,1,6,1,6,2,1,1,1,2,6,6,5,7,1,1,5,1,5,5,5,1,6,2,7,7,7,6,6,7,4,5,5,5,5,5,3,5,4,5,4,5,5,1,4,1,4,2,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 14:44:44,2017-04-03 14:44:59,0,66.219.227.238,6,14,0,2017-04-10 14:45:20,R_2BbYcm9ZBuwVm89,,,,,,,anonymous,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 14:45:43,2017-04-03 14:46:13,0,128.187.116.9,24,29,0,2017-04-10 14:46:22,R_DqkF7WuMUpsi8tr,,,,,,,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 14:47:56,2017-04-03 14:51:17,0,174.233.0.79,24,201,0,2017-04-10 14:51:24,R_1d01cAv4WtNBMAw,,,,,,,anonymous,4,,5,5,3,5,7,5,6,6,7,7,5,6,4,6,6,7,5,7,7,7,7,5,6,7,7,6,7,7,7,7,6,6,1,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 09:55:21,2017-04-03 14:58:43,0,172.58.19.212,35,18202,0,2017-04-10 14:58:51,R_ZKKGmuCB00xWwkV,,,,,,,anonymous,8,,4,4,4,5,6,2,4,6,6,5,6,6,4,6,5,5,4,5,3,5,6,5,5,6,7,6,6,6,6,7,7,7,5,6,6,4,4,4,4,4,3,4,3,5,4,4,5,2,3,2,4,2,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 15:02:55,2017-04-03 15:04:41,0,73.247.67.7,82,105,0,2017-04-10 15:04:43,R_1OqV2FtwJn5Gvza,,,,,,,anonymous,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,3,1,4,4,2,4,3,5,5,2,4,2,3,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,,,
2017-04-03 15:05:32,2017-04-03 15:06:30,0,66.219.235.226,6,57,0,2017-04-10 15:06:31,R_3en1reS2sGCVCV5,,,,,,,anonymous,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 15:16:58,2017-04-03 15:17:52,0,76.27.42.16,6,54,0,2017-04-10 15:17:57,R_31XwNE7LWUWJNTH,,,,,,,anonymous,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 15:20:05,2017-04-03 15:21:23,0,128.187.116.0,6,77,0,2017-04-10 15:21:24,R_1jYZPj7EsRHI9iM,,,,,,,anonymous,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 15:23:40,2017-04-03 15:23:58,0,107.188.128.37,6,17,0,2017-04-10 15:24:21,R_2Cq3yALv0YP0nEA,,,,,,,anonymous,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 15:24:17,2017-04-03 15:24:51,0,70.103.180.85,6,34,0,2017-04-10 15:25:01,R_beJFbbp9xWn8IF3,,,,,,,anonymous,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 15:31:49,2017-04-03 15:32:02,0,129.2.181.40,6,13,0,2017-04-10 15:32:25,R_RmhiYFhiuAeVnZn,,,,,,,anonymous,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 15:37:17,2017-04-03 15:39:45,0,45.56.8.205,6,147,0,2017-04-10 15:40:07,R_3w5VhSrGzqXbyRr,,,,,,,anonymous,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 08:08:12,2017-04-03 15:45:38,0,172.58.36.16,6,27446,0,2017-04-10 15:45:50,R_RJjUytdhMtPD1XH,,,,,,,anonymous,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 12:56:00,2017-04-03 15:46:05,0,67.214.234.186,29,10204,0,2017-04-10 15:46:13,R_urgZRRRtY4w3Xep,,,,,,,anonymous,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 15:55:43,2017-04-03 15:57:56,0,66.7.117.130,12,133,0,2017-04-10 15:57:59,R_2zUTvHfwwGwqEUU,,,,,,,anonymous,6,,4,4,4,4,3,4,4,7,5,6,6,6,3,3,3,6,6,6,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 16:01:26,2017-04-03 16:04:01,0,107.188.150.232,12,154,0,2017-04-10 16:04:03,R_3hDB3nuPRXBs03V,,,,,,,anonymous,10,,4,4,4,4,4,4,4,6,6,4,5,6,4,4,4,6,6,6,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 15:48:37,2017-04-03 16:08:23,0,84.80.87.207,6,1185,0,2017-04-10 16:08:26,R_2CwZOfKgd0DMTvc,,,,,,,anonymous,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 16:17:59,2017-04-03 16:18:23,0,67.171.118.45,6,24,0,2017-04-10 16:18:29,R_23V7Fd32toDzorV,,,,,,,anonymous,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 16:15:40,2017-04-03 16:19:12,0,199.87.120.126,41,212,0,2017-04-10 16:19:37,R_3W42cbzxbi307kJ,,,,,,,anonymous,7,,4,4,4,5,6,5,5,4,4,4,6,6,4,4,4,7,7,7,6,5,7,5,5,5,5,5,6,6,6,7,6,4,2,5,3,3,4,2,3,4,4,4,3,4,4,4,5,2,2,3,4,3,3,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 16:28:21,2017-04-03 16:32:54,0,50.160.44.150,12,273,0,2017-04-10 16:33:06,R_6Sbi5LuyGRRqlQ5,,,,,,,anonymous,3,,4,4,5,5,4,4,4,5,5,4,4,4,4,4,4,5,5,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 16:38:20,2017-04-03 16:38:34,0,174.52.132.114,6,13,0,2017-04-10 16:38:49,R_2zZtA2xXi3kwkr9,,,,,,,anonymous,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03 16:37:20,2017-04-03 16:39:14,0,67.214.234.203,6,113,0,2017-04-10 16:39:27,R_3oNMUIEJoAlzkYm,,,,,,,anonymous,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
